id,tweet_id,H1,H2,H3,I1,I2,I3,hostility_set1,identity_set1,hostility_set2,identity_set2,hostility_set3,identity_set3
2132,1490809044096983042,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3088,1490810617959264265,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1089,1490811791764512775,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3311,1490812742726467586,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2587,1490814354865938434,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1855,1490822049446916099,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2579,1490823456107085824,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
862,1490829710506348547,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
680,1490833069292638208,hostile,hostile,hostile,none,none,none,not hostile,none,hostile,none,hostile,none
1543,1496276761377705990,not hostile,not hostile,hostile,race,none,race,not hostile,none,not hostile,none,not hostile,none
53,1496283837013368832,hostile,hostile,hostile,none,"gender,race",none,hostile,none,hostile,gender,hostile,none
1448,1496294418663546882,not hostile,hostile,hostile,none,religion,religion,hostile,religion,hostile,none,hostile,none
1434,1496383814402248707,not hostile,hostile,hostile,none,race,none,hostile,none,hostile,none,hostile,none
1556,1496390987316604928,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
261,1496434330016653312,hostile,hostile,not hostile,none,none,none,hostile,none,hostile,none,hostile,none
1406,1496452455613222916,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1551,1496466351698894855,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1552,1496467053368205316,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1566,1496471105204334597,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1565,1496471119024562177,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1561,1496479646174654467,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1553,1496479710049615875,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1473,1496482043877859330,not hostile,hostile,not hostile,none,race,none,not hostile,none,hostile,race,hostile,race
1522,1496482475467542533,not hostile,not hostile,hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1460,1496483904592699394,not hostile,hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
57,1496495953771180035,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1557,1496500090671976451,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
248,1496501318457909250,hostile,hostile,hostile,religion,religion,religion,hostile,religion,hostile,religion,hostile,religion
347,1496502856446263303,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
379,1496503522464243713,hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1560,1496507376157040644,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
377,1496514491281985539,hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1409,1496522315605098502,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1570,1496538030164824069,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
346,1496630602967265289,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1569,1496634788731666435,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1550,1496635815644049416,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2858,1506429810754658312,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1065,1506496263222697987,hostile,hostile,hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
1073,1506516514803007491,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2810,1506516946644357129,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2594,1506541705868324866,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
324,1506588393605586949,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2133,1506604711033589765,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2853,1506616605199015938,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3302,1506616605199015938,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2701,1506621106748338186,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
924,1506623833196933122,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2568,1506634655637942274,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1003,1506638974483419140,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3303,1506640288986640390,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2471,1506645073047470084,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1074,1506645728050954248,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1048,1506658956739227649,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2700,1506696717441417216,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1085,1506704257109704705,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1049,1506704709276602376,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2798,1506713978000531458,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2845,1506726416603394050,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
625,1506727824165683204,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2793,1506761707187802119,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
366,1513670520520253446,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1540,1513673468381904896,not hostile,not hostile,hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
273,1513679806977785863,hostile,hostile,not hostile,none,none,none,hostile,none,hostile,none,hostile,none
403,1513683332202127360,hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1790,1513685918049177600,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1541,1513688860009635846,not hostile,not hostile,hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
177,1513690118103592961,hostile,hostile,hostile,none,race,none,hostile,none,hostile,none,hostile,none
421,1513690944566185991,hostile,not hostile,not hostile,race,none,race,not hostile,none,not hostile,none,not hostile,none
343,1513696750153961476,hostile,not hostile,hostile,gender,none,gender,hostile,none,hostile,none,hostile,none
1796,1513697167432564737,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1788,1513698160903966725,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
298,1513698808978604034,hostile,hostile,not hostile,religion,"religion,race",none,hostile,religion,hostile,religion,hostile,none
22,1513700695555289091,hostile,hostile,hostile,gender,gender,gender,hostile,gender,hostile,gender,hostile,gender
1446,1513703890491174912,not hostile,hostile,hostile,none,race,none,hostile,none,hostile,none,hostile,none
275,1513707950145249283,hostile,hostile,not hostile,none,race,none,hostile,none,hostile,none,hostile,none
3107,1513736304319729669,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
12,1513790528097239040,hostile,hostile,hostile,gender,gender,none,hostile,gender,hostile,gender,hostile,gender
52,1513793410788118534,hostile,hostile,hostile,none,gender,none,hostile,none,hostile,none,hostile,none
1655,1513801651190083586,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1656,1513816543825698816,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1654,1513877378673655813,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1649,1513903500782190600,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1789,1513939848536723462,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1432,1513940881002450951,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1653,1513943833310113792,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1786,1513946012267728911,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1402,1513947322937450505,not hostile,hostile,hostile,none,gender,none,hostile,gender,hostile,gender,hostile,gender
1950,1513947803957014544,not hostile,not hostile,not hostile,none,none,none,not hostile,none,hostile,none,hostile,none
506,1513953942979420160,hostile,hostile,hostile,gender,gender,gender,hostile,gender,hostile,gender,hostile,gender
1955,1513958989259808769,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1493,1513962729849200651,not hostile,hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
1964,1513982056753213451,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1963,1514013320398913536,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1317,1514407060540116993,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
194,1514412167415615493,hostile,hostile,hostile,race,none,race,hostile,race,hostile,race,hostile,race
3301,1514499982405087233,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
1383,1514512644274860035,hostile,hostile,hostile,religion,religion,religion,hostile,religion,hostile,religion,hostile,religion
1031,1514513950209159170,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1312,1514532783405903874,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
1313,1514550297443581957,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
2097,1514556501947473922,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1030,1514556979464835074,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1306,1514562049875009538,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
546,1514566542687621126,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2126,1514566775026991108,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1385,1514568865262493696,hostile,hostile,hostile,religion,religion,religion,hostile,religion,hostile,religion,hostile,religion
1314,1514569669822267392,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
