tweet_id,H1,H2,H3,H1_conf,H2_conf,H3_conf,I1,I2,I3,I1_conf,I2_conf,I3_conf,H_set1,I_set1,H_set2,I_set2,H_set3,I_set3
1481345809702658052,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1481345830212845569,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1481346601583058949,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1481347785937072136,hostile,hostile,hostile,2,2,2,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1481348065164500992,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1481348401027559428,not hostile,not hostile,not hostile,3,3,3,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1481350124353818624,hostile,hostile,hostile,5,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1481363397534965763,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1481368904945618944,not hostile,not hostile,not hostile,5,4,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1481370711302324234,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1481371875733291010,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1481377129401094145,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1481377576614518789,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1481378339428487168,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1481378593527713794,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1481379413837160450,not hostile,not hostile,not hostile,4,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1481380276244729860,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1481380528834203650,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1481382244325498884,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1481383512993411074,hostile,hostile,hostile,3,3,3,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1481383692656427008,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1481388500301889538,not hostile,not hostile,not hostile,5,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1481402772193001472,not hostile,not hostile,not hostile,5,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1483741851215704065,hostile,not hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,not hostile,none,not hostile,none
1483743445739057152,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1483743534935072774,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1483744156954546180,hostile,hostile,hostile,2,2,2,none,none,none,2,2,2,hostile,none,hostile,none,hostile,none
1483746021364666369,not hostile,not hostile,not hostile,5,4,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1483747622175268867,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1483752633311576067,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1483753314143686657,hostile,hostile,hostile,4,4,4,none,none,none,4,4,4,hostile,none,hostile,none,hostile,none
1483763103124926467,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,3,5,not hostile,none,not hostile,none,not hostile,none
1483763949938094081,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1483764208206585856,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1483765649964945414,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1483766792296271872,hostile,not hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1483771528005263378,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1483772179158388741,not hostile,not hostile,not hostile,4,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1483783676819386368,not hostile,not hostile,not hostile,5,3,582,none,none,none,3,3,5,not hostile,none,not hostile,none,not hostile,none
1483784348524589066,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1483809577548324865,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1483810009293144065,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1483814566945566722,not hostile,not hostile,not hostile,4,4,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1483856058275749894,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1483894912370331649,hostile,hostile,hostile,3,3,3,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1483899731550130178,not hostile,not hostile,not hostile,4,4,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1483901453332893703,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1483911535097483268,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1483930953793818624,not hostile,not hostile,not hostile,4,5,5,none,none,none,4,4,5,not hostile,none,not hostile,none,not hostile,none
1485041913396875266,hostile,hostile,not hostile,5,5,5,none,"religion,race",none,5,5,5,hostile,none,hostile,religion,hostile,"religion,race"
1485042489174147074,hostile,hostile,hostile,5,5,5,none,race,race,5,5,5,hostile,none,hostile,none,hostile,none
1485056064894734342,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1485181494276632576,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1485181825521790977,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1485182163314225157,hostile,hostile,not hostile,5,3,2,none,none,none,4,4,4,hostile,none,hostile,none,hostile,none
1485183853732012044,not hostile,not hostile,not hostile,5,4,2,race,race,race,5,5,5,not hostile,none,not hostile,none,not hostile,none
1485190690116096002,not hostile,not hostile,not hostile,4,4,4,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1485191092517625858,hostile,hostile,hostile,5,5,5,race,none,"race,religion",5,5,5,hostile,race,hostile,race,hostile,"religion,race"
1485193546927910912,hostile,hostile,hostile,5,5,5,religion,religion,religion,4,4,4,hostile,religion,hostile,religion,hostile,religion
1485201266686967810,not hostile,hostile,not hostile,1,1,1,race,race,none,1,1,1,not hostile,none,not hostile,none,not hostile,none
1485201357749604355,not hostile,not hostile,not hostile,3,3,3,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1485237180905799680,hostile,hostile,hostile,5,5,5,race,none,race,5,5,5,hostile,race,hostile,race,hostile,race
1485237204783882248,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1485252556121116674,hostile,hostile,hostile,5,5,5,"race,religion",none,"race,religion",5,5,5,hostile,none,hostile,religion,hostile,none
1485254754410414087,not hostile,not hostile,not hostile,4,4,4,none,none,religion,5,5,5,not hostile,none,not hostile,none,not hostile,none
1485256813431992324,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1485257835378323460,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1485260975448199172,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1485268133678137344,hostile,hostile,hostile,4,4,4,religion,religion,none,5,5,5,hostile,religion,hostile,religion,hostile,religion
1485268790225117190,hostile,not hostile,hostile,3,3,3,none,none,none,3,3,3,hostile,none,hostile,none,hostile,none
1485270533705023496,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1485270973603409924,not hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1485286339293728775,not hostile,not hostile,not hostile,5,5,5,none,none,religion,5,5,5,not hostile,none,not hostile,none,not hostile,none
1490500978063417346,hostile,hostile,hostile,5,5,2,gender,gender,none,5,5,5,hostile,gender,hostile,gender,hostile,gender
1490524309487501322,not hostile,hostile,hostile,5,5,2,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1490764021112492032,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1490777789590552582,not hostile,not hostile,not hostile,3,3,3,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1490777792841191430,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1490783024568578049,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1490785668456677376,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1490786649994899457,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1490788503990554624,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1490792872018391055,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1490795396049821704,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1490796053377003526,not hostile,not hostile,not hostile,3,3,3,none,none,none,1,1,1,not hostile,none,not hostile,none,not hostile,none
1490797639465676811,not hostile,not hostile,not hostile,4,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1490798015812100097,not hostile,not hostile,not hostile,4,5,2,none,none,none,3,3,3,not hostile,none,not hostile,none,not hostile,none
1490798479538544641,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1490799648025591808,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1490800674560479232,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1490801247380779022,not hostile,not hostile,not hostile,4,4,4,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1490801849494126592,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1490802677869076492,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1490803899447615494,not hostile,not hostile,not hostile,3,3,584,none,none,none,3,5,4,not hostile,none,not hostile,none,not hostile,none
1490807188004167682,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,hostile,race,not hostile,none,not hostile,none
1490809044096983042,not hostile,not hostile,not hostile,4,4,4,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1490810617959264265,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1490811791764512775,hostile,hostile,hostile,4,4,4,none,none,none,4,4,4,hostile,none,hostile,none,hostile,none
1490812742726467586,not hostile,hostile,hostile,5,5,2,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1490814354865938434,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1490822049446916099,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1490823456107085824,not hostile,not hostile,not hostile,2,2,2,none,none,none,3,3,3,not hostile,none,not hostile,none,not hostile,none
1490829710506348547,hostile,hostile,hostile,3,3,3,none,none,none,4,4,4,hostile,none,hostile,none,hostile,none
1490833069292638208,hostile,hostile,hostile,5,5,5,none,none,none,4,4,4,not hostile,none,hostile,none,hostile,none
1496276761377705990,not hostile,not hostile,hostile,5,5,5,race,none,race,5,5,5,not hostile,none,not hostile,none,not hostile,none
1496283837013368832,hostile,hostile,hostile,2,2,2,none,"gender,race",none,5,5,5,hostile,none,hostile,gender,hostile,none
1496294418663546882,not hostile,hostile,hostile,5,5,5,none,religion,religion,5,5,5,hostile,religion,hostile,none,hostile,none
1496383814402248707,not hostile,hostile,hostile,5,5,5,none,race,none,5,5,5,hostile,none,hostile,none,hostile,none
1496390987316604928,not hostile,not hostile,not hostile,4,4,4,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1496434330016653312,hostile,hostile,not hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1496452455613222916,not hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1496466351698894855,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1496467053368205316,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1496471105204334597,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1496471119024562177,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1496479646174654467,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1496479710049615875,not hostile,not hostile,not hostile,3,3,3,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1496482043877859330,not hostile,hostile,not hostile,5,5,5,none,race,none,5,5,5,not hostile,none,hostile,race,hostile,race
1496482475467542533,not hostile,not hostile,hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1496483904592699394,not hostile,hostile,not hostile,3,3,3,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1496495953771180035,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1496500090671976451,not hostile,not hostile,not hostile,4,4,4,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1496501318457909250,hostile,hostile,hostile,5,5,5,religion,religion,religion,4,4,4,hostile,religion,hostile,religion,hostile,religion
1496502856446263303,hostile,not hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1496503522464243713,hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1496507376157040644,not hostile,not hostile,not hostile,5,5,5,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
